name,sku,buy_url,image_url,description_long,price,in_stock,manufacturer,
Frida Skull with Butterflies Figurine,SDH1909-289,https://www.jaystrongwater.com/brocade/frida-skull-with-butterflies-figurine-sdh1909-289,https://www.jaystrongwater.com/img/product/SDH1909-289_alt3-Z.jpg?fv=CCAFF17162B8747D86B3226A8F5A4952-159240, Inspired by the great heritage of Mexican Sugar skulls - we first carved our Frida Skull in clay with a raised all-over floral pattern highlighted with jeweled fluttering butterflies. Casted in pewter - finished in 18K gold and beautifully painted in 21 colors of enamel by our finest artisans in Rhode Island. Our Frida Skull sparkles with hand-set Swarovski crystals in shades of Fuchsia - Padparadscha and Tanzanite.,4200,In Stock,Jay Strongwater,
Margery Tulip 5in x 7in Frame,SPF5807-289,https://www.jaystrongwater.com/brocade/margery-tulip-5-x-7-frame-spf5807-289,https://www.jaystrongwater.com/img/product/SPF5807-289_1-Z.jpg?fv=1AEE5C943A640514C50E9375264BE74E-91214,Garland-engraved frames are graced with bejeweled floral stems. Tulips - lilies - and carnations delicately flourish in vivid enamels and shimmering crystals.,1600,In Stock,Jay Strongwater,
Yin Foo Dog Figurine,SDH1899-253,https://www.jaystrongwater.com/view-all-figurines/yin-foo-dog-figurine-sdh1899-253,https://www.jaystrongwater.com/img/product/SDH1899-253_1-Z.jpg?fv=198991C15B62D489A3E754B0F47D51BC-51927,Our fiercely carved metal foo dogs are ready to protect your home and welcome the upcoming Chinese New Year. The exquisite Yin Foo Dog Figurine is solid pewter - finished in 14K gold and painted by our finest artisans with layers of enamel inspired by antique glazes. Further embellished with hundreds of hand-set Swarovski® crystals - each one is set on a carved white marble base with carved metal feet. From the Rhode Island workshop.,4600,In Stock,Jay Strongwater,
Everett Floral & Scroll Coffee Table,SHW3299-450,https://www.jaystrongwater.com/view-all-figurines/everett-floral-scroll-coffee-table-shw3299-450,https://www.jaystrongwater.com/img/product/SHW3299-450_1-Z.jpg?fv=62FA37A6217E92FF0D37D1912D116E71-43962,The Everett Floral & Scroll Coffee Table began at a specialized foundry in Asia where iron rods are hammered - curled - and soldered to form the elaborate top and graceful curved legs. In Rhode Island - individual orchid - peony - tulip - and butterflies are casted in pewter and finished in 14K Gold. The Jay Strongwater artisans in Rhode Island paint the garden palette of enamels on each piece - highlighted with over fifteen hundred Swarovski crystals. Our finest artisans bring all the elements together to make each coffee table - a fascinating composition of flora under the beveled glass top.,18000,In Stock,Jay Strongwater,
Patricia 3in x 4in Frame (Jay's First Frame),SPF5100-450,https://www.jaystrongwater.com/brocade/patricia-3-x-4-frame-jay-s-first-frame-spf5100-450,https://www.jaystrongwater.com/img/product/SPF5100-450_1-Z.jpg?fv=7614A7E1338F3D961370E24E0F924BE9-144184,The frame that started it all: “Patricia - ” named after Jay’s mother. With an antiqued finish on hand-cast pewter - the Patricia 3in x 4in Frame is intricately set with more than 1000 Swarovski® crystals - and features a signature all-metal backplate and kickstand.,895,In Stock,Jay Strongwater,
Elva Butterfly and Leaf  Vase,SDH2517-289,https://www.jaystrongwater.com/brocade/elva-butterfly-and-leaf-vase-sdh2517-289,https://www.jaystrongwater.com/img/product/SDH2517-289-Z.jpg?fv=946087D9BA468B61FCAADC1C45D342DE-85486, A lavish spray of leaves holding the rippled glass vase is alighted with jeweled fluttering butterflies. Each Elva Butterfly and Leaf vase is first sand casted in brass and then adorned with the 18K gold finished butterflies. Our artisans in Rhode Island hand-paint the leaves in shades of green and deep lavender enamel while painting the butterflies in golden ambers. Hand-set with golden Swarovski crystals. Beautiful filled with flowers or illuminated with a pillar candle.,4400,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7346-269,https://www.jaystrongwater.com/view-all-figurines/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,16000,In Stock,Jay Strongwater,
Sabrina Feather Vase,SDH2398-289,https://www.jaystrongwater.com/brocade/sabrina-feather-vase-sdh2398-289,https://www.jaystrongwater.com/img/product/SDH2398-289_1-Z.jpg?fv=A45B43A0B3CE7E388E4418AF3289B75D-82193,Make a Sabrina Feather Vase part of an opulent cornucopia celebrating the start of a fruitful holiday season. Your table will be overflowing when accented with an exuberant mix of our fall decor—each piece mouth-blown in amber-shaded glass - dappled in gold - and adorned with jeweled and enameled flora. Fluted glass is individually fitted atop a sparkling base inspired by the extraordinary feathers of a peacock - finished in 14K gold - and enameled in tones of berry and green with hand-set crystal details.,795,In Stock,Jay Strongwater,
Marjorie Magnolia Table,SHW3300-289,https://www.jaystrongwater.com/view-all-figurines/marjorie-magnolia-table-shw3300-289,https://www.jaystrongwater.com/img/product/SHW3300-289_1-Z.jpg?fv=19C8948A5BC3D3D66407172B7082A3D4-62909,The Marjorie Table is an organic twisting of branches culminating in one beautiful blossoming Magnolia under a glass top with jeweled butterflies. The brass structure is hand-wrought in brass from India with pewter butterflies that are forged in Rhode Island and finished in 14K gold. Our finest artisans at the Jay Strongwater Rhode Island workshop hand-paint the layers of thirteen colors of enamel and hand-set more than two thousand Swarovski crystals. ,8500,In Stock,Jay Strongwater,
Cleo Leaf & Flower Mini Vase,SDH6622-289,https://www.jaystrongwater.com/brocade/cleo-leaf-flower-mini-vase-sdh6622-289,https://www.jaystrongwater.com/img/product/SDH6622-289_1-Z.jpg?fv=CAE8481DBF7F66E195D3B188EA60272C-84187,Accent your fall decor with the exquisite details of our Cleo Leaf & Flower Mini Vase. Glass in warm earthen hues is embellished with vibrant - hand-enameled metal accents in rich jewel tones; hand-set Swarovski® crystal details; and 14K gold finishes.,225,In Stock,Jay Strongwater,
Cosette Magnolia Vase,SDH2412-256,https://www.jaystrongwater.com/view-all-figurines/cosette-magnolia-vase-sdh2412-256,https://www.jaystrongwater.com/img/product/SDH2412-256_1-Z.jpg?fv=34A7BAD5F88C5614A445F72E4B410D44-65789,Our artistry shines with this gorgeous scene of magnolia flowers sculpted around the elegant porcelain vase. Hand painted with multiple glazes in Portugal. The jeweled butterflies and base made in Rhode Island in pewter and finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Cosette Magnolia Vase.,4200,In Stock,Jay Strongwater,
Ashab Arabian Horse Figurine,SDH1896-280,https://www.jaystrongwater.com/view-all-figurines/ashab-arabian-horse-figurine-sdh1896-280,https://www.jaystrongwater.com/img/product/SDH1896-280_1-Z.jpg?fv=F3E6142856A6D73DD6A3F22175017202-70963,Caught mid-gallop on a beveled black marble base with his mane blowing in the wind and every muscle at attention - the level of detail highlights his awe-inspiring craftsmanship. The Ashab Arabian Horse Figurine is forged in pewter with 14K gold finish in Rhode Island. Translucent enamels painted in Rhode Island with hand-set Swarovski® crystals.Engraved with the number in the limited edition of 300.,6800,In Stock,Jay Strongwater,
Mariah Orchid in Cachepot,SDH2385-256,https://www.jaystrongwater.com/view-all-figurines/mariah-orchid-in-cachepot-sdh2385-256,https://www.jaystrongwater.com/img/product/SDH2385-256_1-Z.jpg?fv=C473941FB9E27B85E6E8B400CBFF545D-61439,Jay Strongwater might not have an actual garden to toil in - but the Mariah Orchid in Cachepot grew from the seed of an idea in the New York studio - from early design to the first carved wax model capturing each orchid petal’s fluttering shape. These lush and exotic orchids are nurtured by artisans as they are molded in pewter; dipped in 14K gold; painted in magenta - violet - and lilac enamels; and set with sparkling gem-cut crystals. The velvety blossoms grace each piece with their fragile beauty on a background of creamy white enamel and glass. A gently arched branch covered in vibrant orchids rises from a mouth-blown glass cachepot.,3400,In Stock,Jay Strongwater,
Braque Dynasty Horse Figurine,SDH1882-270,https://www.jaystrongwater.com/view-all-figurines/braque-dynasty-horse-figurine-sdh1882-270,https://www.jaystrongwater.com/img/product/SDH1882-270_1-Z.jpg?fv=D78898AB7FB0F3D5C061DD807F8EA3EE-102419,Our Braque Dynasty Horse Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal and pearl hues.,10000,In Stock,Jay Strongwater,
Sabrina Feather Vase,SDH2398-229,https://www.jaystrongwater.com/vases-bowls/sabrina-feather-vase-sdh2398-229,https://www.jaystrongwater.com/img/product/SDH2398-229_1-Z.jpg?fv=63FD39C6207F18B186324C4CEBCD1A04-64052,Peacock plumage - rendered in lush greens and hand-set crystals - sets a striking scene. Tall and lovely - the Sabrina Feather Vase features a dappled glass vase atop a sparkling base inspired by the extraordinary feathers of a peacock.,795,In Stock,Jay Strongwater,
Sunny Floral Bunny Figurine,SDH1903-256,https://www.jaystrongwater.com/animals/sunny-floral-bunny-figurine-sdh1903-256,https://www.jaystrongwater.com/img/product/SDH1903-256_1-Z.jpg?fv=C2C6218F32206130EABBE205BD88D06E-74513,Our adorable bunny is wearing a beautiful new coat of delicately engraved floral sprays set with rose - lavender and jonquil Swarovski crystals. This figurine began as a clay model capturing his inquisitive pose and was molded into the final solid pewter version finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop apply swirled layers of white and cream enamels before the floral engravings are highlighted in pinks - apricots and leaf shaded enamels. The Sunny Floral Bunny Figurine is limited to an edition of 300 pieces.,1800,In Stock,Jay Strongwater,
Rosemary Tulip Egg Objet,SDH1904-256,https://www.jaystrongwater.com/view-all-figurines/rosemary-tulip-egg-objet-sdh1904-256,https://www.jaystrongwater.com/img/product/SDH1904-256_1-Z.jpg?fv=B5AE9F0A683E086C1902915C4F1BE0E5-85856,This magnificent collectable objet began as a rough sketch of an egg covered in blossoming tulips that would open to reveal an adorable little chick. For months this concept slowly came to life in carved clay models depicting the dimensional flowers engraved on the outside of the egg resting on the twig base. Multiple molds were made - and the final design was poured in pewter and finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop paint layers of translucent enamels to depict the vibrant tulips in shades of magenta - cerise - lemon and chartreuse- each petal and leaf is highlighted with hand-set Swarovski crystals. Inside - the cute chick stands on a verdant green hill with a small butterfly at his foot. The Rosemary Tulip Egg Objet is limited to an edition of 250.,3800,In Stock,Jay Strongwater,
Anderson Blue Jay on Branch Figurine,SDH1859-280,https://www.jaystrongwater.com/view-all-figurines/anderson-blue-jay-on-branch-figurine-sdh1859-280,https://www.jaystrongwater.com/img/product/SDH1859-280_1-Z.jpg?fv=EEF437584BD1B053690B582D4402EFCE-97542,Artistry and passion surround all our designs. The initial sketch of our blue jay figurine is translated into carved clay - to capture each feather and blossom in dimensional detail. This finished clay model is separated to create 10 molds for casting in pewter and finishing in 14K gold. After carefully fitting the cast pieces together - our skilled artisans spend a full day painting and hand-setting the crystals to complete each figurine.,3400,In Stock,Jay Strongwater,
Beau Pedestal Bowl,SDH2435-228,https://www.jaystrongwater.com/vases-bowls/beau-pedestal-bowl-sdh2435-228,https://www.jaystrongwater.com/img/product/SDH2435-228_1-Z.jpg?fv=52D088192AE4948505B9AF2A70A63CB8-52269,A new technique allows thin flecks of gold leaf to speckle the surface of the sapphire-blue-shaded enamel on the sculptural base of the gorgeous Beau Pedestal Bowl.,3500,In Stock,Jay Strongwater,
Adelaide Leaf & Flower Mirror,SHM3023-250,https://www.jaystrongwater.com/view-all-figurines/adelaide-leaf-flower-mirror-shm3023-250,https://www.jaystrongwater.com/img/product/SHM3023-250_1-Z.jpg?fv=3B184CA23FEE8913B66980086C0ECAA0-128434,Our greenhouse is fully blossoming with jeweled orchids - lilies - and poppies adorning this magnificent Adelaide Flora & Fauna Mirror - wreathed in enameled foliage with fluttering butterflies. Over 100 separate metal designs - each finished in 14K gold - are fitted together by artisans in Rhode Island and New York. Painted with thirty-one colors of enamel and more than 4 - 000 hand-set Swarovski® crystals. Can be hung vertically or horizontally.,26000,In Stock,Jay Strongwater,
Washington Grand Eagle Figurine - Natural,SDH1790-280,https://www.jaystrongwater.com/view-all-figurines/washington-grand-eagle-figurine-natural-sdh1790-280,https://www.jaystrongwater.com/img/product/SDH1790-280_1-Z.jpg?fv=437B4084703DA25CE587EAF05E6D6141-63493,Capturing the drama of the eagle in flight - his wings fully extended - begins with our master model maker carving the Washington Grand Eagle Figurine in clay. Next - molds are made - and seven separate pewter castings are poured and finished in 18K gold. The artisans in Rhode Island will spend over two days applying layers of enamel to each eagle before 2000 crystals are hand-set. In total - eight artisans will spend three weeks creating each Grand Eagle Figurine. Carved black marble plinth. Limited to an edition of 350.,6500,In Stock,Jay Strongwater,
Yin Foo Dog Figurine,SDH1899-253,https://www.jaystrongwater.com/animals/yin-foo-dog-figurine-sdh1899-253,https://www.jaystrongwater.com/img/product/SDH1899-253_1-Z.jpg?fv=198991C15B62D489A3E754B0F47D51BC-51927,Our fiercely carved metal foo dogs are ready to protect your home and welcome the upcoming Chinese New Year. The exquisite Yin Foo Dog Figurine is solid pewter - finished in 14K gold and painted by our finest artisans with layers of enamel inspired by antique glazes. Further embellished with hundreds of hand-set Swarovski® crystals - each one is set on a carved white marble base with carved metal feet. From the Rhode Island workshop.,4600,In Stock,Jay Strongwater,
Frida Skull with Butterflies Figurine,SDH1909-289,https://www.jaystrongwater.com/view-all-figurines/frida-skull-with-butterflies-figurine-sdh1909-289,https://www.jaystrongwater.com/img/product/SDH1909-289_alt3-Z.jpg?fv=CCAFF17162B8747D86B3226A8F5A4952-159240, Inspired by the great heritage of Mexican Sugar skulls - we first carved our Frida Skull in clay with a raised all-over floral pattern highlighted with jeweled fluttering butterflies. Casted in pewter - finished in 18K gold and beautifully painted in 21 colors of enamel by our finest artisans in Rhode Island. Our Frida Skull sparkles with hand-set Swarovski crystals in shades of Fuchsia - Padparadscha and Tanzanite.,4200,In Stock,Jay Strongwater,
Duke Grand Tapestry Elephant Figurine,SDH1864-489,https://www.jaystrongwater.com/view-all-figurines/duke-grand-tapestry-elephant-figurine-sdh1864-489,https://www.jaystrongwater.com/img/product/SDH1864-489_1-Z.jpg?fv=1F723449E24C8349C15135967D594247-77862,An exuberant - jeweled Persian carpet drapes over our Duke Grand Tapestry Elephant Figurine. Metal forged in Rhode Island and India; artisans at the Rhode Island Jay Strongwater workshop hand-paint and jewel each design.,6500,In Stock,Jay Strongwater,
Amadine Golden Pheasant Figurine,SDH1881-270,https://www.jaystrongwater.com/view-all-figurines/amadine-golden-pheasant-figurine-sdh1881-270,https://www.jaystrongwater.com/img/product/SDH1881-270_1-Z.jpg?fv=B6655DF437835ED8962772D6687AF908-126215,Our Amadine Golden Pheasant Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal - and pearl hues.,18000,In Stock,Jay Strongwater,
Monroe Tiger Head Objet,SDH2462-270,https://www.jaystrongwater.com/view-all-figurines/monroe-tiger-head-objet-sdh2462-270,https://www.jaystrongwater.com/img/product/SDH2462-270_1-Z.jpg?fv=F7EB5472DAAE332CC71C65D00117E37F-94500,The grace and beauty of the exotic Monroe Tiger Head Objet captivates - with his dazzling blue eyes surrounded by more than 10 - 000 Swarovski® crystals in shades of opal - black diamond - and jet. Metal forged in India; painted with enamels and hand-set with stones by our finest artisans in Rhode Island.,16000,In Stock,Jay Strongwater,
Shi Foo Dog Figurine,SDH1898-253,https://www.jaystrongwater.com/view-all-figurines/shi-foo-dog-figurine-sdh1898-253,https://www.jaystrongwater.com/img/product/SDH1898-253_1-Z.jpg?fv=2D35E6F66B933CED978BBA0B7F4D258D-72005,Our fiercely carved metal foo dogs are ready to protect your home and welcome the upcoming Chinese New Year. The exquisite Shi Foo Dog Figurine is solid pewter - finished in 14K gold and painted by our finest artisans with layers of enamel inspired by antique glazes. Further embellished with hundreds of hand-set Swarovski® crystals - each one is set on a carved white marble base with carved metal feet. From the Rhode Island workshop.,4600,In Stock,Jay Strongwater,
Genevieve Grand Floral Chest,SDH7317-284,https://www.jaystrongwater.com/view-all-figurines/genevieve-grand-floral-chest-sdh7317-284,https://www.jaystrongwater.com/img/product/SDH7317-284_1-Z.jpg?fv=774BE052A4F6583624791E854CB88B9C-111335,A profusion of tulips - irises - and peonies adorn the Genevieve Grand Floral Chest. A celebration of craftsmanship - this design began in our New York studio by carving each of the thirty flowers blooming on the lid. A delicate lace pattern of leaves forms the sides of the box. In total - twenty separate metal castings are soldered together to form the piece. Finished in antiqued - hand-rubbed brass - with delicately applied enamels; each box is the result of many talented artisans in our New York workshop working for weeks. In the final stage - more than 1600 crystals in delft garden shades are individually hand-set.,7900,In Stock,Jay Strongwater,
Washington Grand Eagle Figurine - Natural,SDH1790-280,https://www.jaystrongwater.com/animals/washington-grand-eagle-figurine-natural-sdh1790-280,https://www.jaystrongwater.com/img/product/SDH1790-280_1-Z.jpg?fv=437B4084703DA25CE587EAF05E6D6141-63493,Capturing the drama of the eagle in flight - his wings fully extended - begins with our master model maker carving the Washington Grand Eagle Figurine in clay. Next - molds are made - and seven separate pewter castings are poured and finished in 18K gold. The artisans in Rhode Island will spend over two days applying layers of enamel to each eagle before 2000 crystals are hand-set. In total - eight artisans will spend three weeks creating each Grand Eagle Figurine. Carved black marble plinth. Limited to an edition of 350.,6500,In Stock,Jay Strongwater,
Nelson Crane on Lily Pad Figurine,SDH1884-280,https://www.jaystrongwater.com/view-all-figurines/nelson-crane-on-lily-pad-figurine-sdh1884-280,https://www.jaystrongwater.com/img/product/SDH1884-280_1-Z.jpg?fv=84E42941EB6DDB372DD4F9198268DAD4-67744,Spectacular - standing more than two feet tall on a lily-pad base and hand-set with more than three thousand Swarovski crystals in shades of Topaz and White Opal. Hand-painted in creamy golden enamels with pale copper-toned accents. The mold is forged in metal at our foundry in India using the original clay model - and later embellished with enamels and crystals at the Jay Strongwater Rhode Island workshop.,6500,In Stock,Jay Strongwater,
Ashab Arabian Horse Figurine,SDH1896-280,https://www.jaystrongwater.com/animals/ashab-arabian-horse-figurine-sdh1896-280,https://www.jaystrongwater.com/img/product/SDH1896-280_1-Z.jpg?fv=F3E6142856A6D73DD6A3F22175017202-70963,Caught mid-gallop on a beveled black marble base with his mane blowing in the wind and every muscle at attention - the level of detail highlights his awe-inspiring craftsmanship. The Ashab Arabian Horse Figurine is forged in pewter with 14K gold finish in Rhode Island. Translucent enamels painted in Rhode Island with hand-set Swarovski® crystals.Engraved with the number in the limited edition of 300.,6800,In Stock,Jay Strongwater,
Amadine Golden Pheasant Figurine,SDH1881-270,https://www.jaystrongwater.com/animals/amadine-golden-pheasant-figurine-sdh1881-270,https://www.jaystrongwater.com/img/product/SDH1881-270_1-Z.jpg?fv=B6655DF437835ED8962772D6687AF908-126215,Our Amadine Golden Pheasant Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal - and pearl hues.,18000,In Stock,Jay Strongwater,
Terence Stag Figurine - Natural,SDH1829-280,https://www.jaystrongwater.com/view-all-figurines/terence-stag-figurine-natural-sdh1829-280,https://www.jaystrongwater.com/img/product/SDH1829-280_1-Z.jpg?fv=721677EDF10FD7152F614757FFB1AD3C-65481,The magnificent centerpiece of our new Highland Collection. The grandeur of our Terence Stag Figurine is brought to life as he is first molded in clay - then sculpted in pewter - and finished in 18K gold. Our artisans in Rhode Island apply layers of translucent enamel and hand-set more than 900 crystals along his tufted fur. Limited edition of 350.,6500,In Stock,Jay Strongwater,
Holland Leaf & Flower Gilded Vase,SDH6634-292,https://www.jaystrongwater.com/vases-bowls/holland-leaf-flower-gilded-vase-sdh6634-292,https://www.jaystrongwater.com/img/product/SDH6634-292_1-Z.jpg?fv=532C162D89DDCE17B9BA04CBCBDEEC55-63230, Holland Leaf & Flower Gilded Vase ,250,In Stock,Jay Strongwater,
Namoko Fighting Fish Figurine,SDH1856-269,https://www.jaystrongwater.com/animals/namoko-fighting-fish-figurine-sdh1856-269,https://www.jaystrongwater.com/img/product/SDH1856-269_1-Z.jpg?fv=2F61B13F05E1861BD983FC808779867F-90961,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.The exotic never fails to captivate our imagination with alluring silhouettes and striking colors. Our solid brass fish has gently rippling fins and pierced scales - hand-painted in sheer enamels in ombré tones of gray moonstone - pearl - and gold - and shimmering with more than 13 - 000 Swarovski® crystals in black diamond - opal - jet - and gold aurum hues. The brass is poured in India - then enameled and hand-set with crystals in the Jay Strongwater Rhode Island workshop.,18000,In Stock,Jay Strongwater,
Audra Orchid Mini Vase,SDH6594-281,https://www.jaystrongwater.com/vases-bowls/audra-orchid-mini-vase-sdh6594-281,https://www.jaystrongwater.com/img/product/SDH6594-281_alt2-Z.jpg?fv=647527D4D8D5F5FA6251CFCA0CA9B29C-52128, The romance of one perfect jeweled orchid nestled in the neck of the Audra Vase makes for the perfect gift! Cream speckled glass vase highlighted with a 14K gold orchid painted in pale blush enamels and hand-set with sparkling crystals.,195,In Stock,Jay Strongwater,
Goodwin Mille Fiori Giraffe Figurine,SDH1860-256,https://www.jaystrongwater.com/animals/goodwin-mille-fiori-giraffe-figurine-sdh1860-256,https://www.jaystrongwater.com/img/product/SDH1860-256_1-Z.jpg?fv=889BEE45735507C9F9998DD3C69BD29F-78020,An abundance of miniature flowers blankets our whimsical - long-necked Goodwin Mille Fiori Giraffe figurine.,1800,In Stock,Jay Strongwater,
Ryker Ram Wine Stopper & Stand,SDH6614-280,https://www.jaystrongwater.com/entertaining/ryker-ram-wine-stopper-stand-sdh6614-280,https://www.jaystrongwater.com/img/product/SDH6614-280_1-Z.jpg?fv=7C00E3FF8BB4041E50683CAE77A94D09-60717,A beautifully crafted gift to be used and treasured for years to come - the Ryker Ram Wine Stopper & Stand is a proud addition to our menagerie of wine stoppers. Each is gift packaged with a coordinating enameled metal stand.,225,In Stock,Jay Strongwater,
Hudson Double Old Fashion Glasses,SDH2428-651,https://www.jaystrongwater.com/entertaining/hudson-double-old-fashion-glasses-sdh2428-651,https://www.jaystrongwater.com/img/product/SDH2428-651-Z.jpg?fv=5B2914B2E7A45D94A54600BEB3FAF7B4-58985, Entertaining in great art deco style with these sleek Hudson Double Old Fashioned glasses. Mouth-blown optic glass with a silver edge is banded in a jeweled collar of smoky grey enamel with the sheen of hand-set crystals. The pair of glasses beautifully packaged together in our signature box.,395,In Stock,Jay Strongwater,
Timothy Butterfly & Leaf Lamp,SHW3284-456,https://www.jaystrongwater.com/view-all-figurines/timothy-butterfly-leaf-lamp-shw3284-456,https://www.jaystrongwater.com/img/product/SHW3284-456_1-Z.jpg?fv=E9D24624EFE6C511D4E307F835A628C5-76110,Dramatic hand-painted enameled leaves in shades of green are accented with vivid jeweled butterflies - resting on a stylized graphic base. The Timothy Butterfly & Leaf Lamp is topped with an ecru string shade and matching green finial. Brass lamp sand casted in India with pewter butterflies in 14K Gold finish from Rhode Island. Our finest artisans bring all the elements together to make each lamp.,6000,In Stock,Jay Strongwater,
Hera Peacock Feather Bowl,SDH1438-232,https://www.jaystrongwater.com/vases-bowls/hera-peacock-feather-bowl-sdh1438-232,https://www.jaystrongwater.com/img/product/SDH1438-232_1-Z.jpg?fv=4EDD3B01EE717EF2A24B4B36599B331C-70205,Multiple carved metal peacock feathers were fitted together to form the graceful Hera Peacock Feather Bowl lifted on a classically proportioned base. The structure is hand-wrought in brass from India with pewter feather eyes and base that is forged in Rhode Island and finished in 14K gold. Our finest artisans at the Jay Strongwater Rhode Island workshop hand-paint the layers of golden enamels and hand-set more than two thousand Swarovski crystals including large pear cut white opal colored crystal from Swarovski at the center of each feather eye.,7400,In Stock,Jay Strongwater,
Addilyn Tulip & Butterfly Vase,SDH2485-292,https://www.jaystrongwater.com/vases-bowls/addilyn-tulip-butterfly-vase-sdh2485-292,https://www.jaystrongwater.com/img/product/SDH2485-292_1-Z.jpg?fv=15F31727F5920DCD46933175F7271371-37589,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. An exuberant carved metal tulip dramatically drapes over the Addilyn cream glazed porcelain vase. The engraved tulip and butterfly are casted in pewter and hand-polished by our master artisans in Rhode Island and fixed onto a cream glazed porcelain vase with high-fired gold edging and crafted in Portugal.,950,In Stock,Jay Strongwater,
Rosemary Tulip Egg Objet,SDH1904-256,https://www.jaystrongwater.com/animals/rosemary-tulip-egg-objet-sdh1904-256,https://www.jaystrongwater.com/img/product/SDH1904-256_1-Z.jpg?fv=B5AE9F0A683E086C1902915C4F1BE0E5-85856,This magnificent collectable objet began as a rough sketch of an egg covered in blossoming tulips that would open to reveal an adorable little chick. For months this concept slowly came to life in carved clay models depicting the dimensional flowers engraved on the outside of the egg resting on the twig base. Multiple molds were made - and the final design was poured in pewter and finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop paint layers of translucent enamels to depict the vibrant tulips in shades of magenta - cerise - lemon and chartreuse- each petal and leaf is highlighted with hand-set Swarovski crystals. Inside - the cute chick stands on a verdant green hill with a small butterfly at his foot. The Rosemary Tulip Egg Objet is limited to an edition of 250.,3800,In Stock,Jay Strongwater,
Duke Grand Tapestry Elephant Figurine,SDH1864-489,https://www.jaystrongwater.com/animals/duke-grand-tapestry-elephant-figurine-sdh1864-489,https://www.jaystrongwater.com/img/product/SDH1864-489_1-Z.jpg?fv=1F723449E24C8349C15135967D594247-77862,An exuberant - jeweled Persian carpet drapes over our Duke Grand Tapestry Elephant Figurine. Metal forged in Rhode Island and India; artisans at the Rhode Island Jay Strongwater workshop hand-paint and jewel each design.,6500,In Stock,Jay Strongwater,
Ganesha Ganesh Figurine,SDH1837-256,https://www.jaystrongwater.com/view-all-figurines/ganesha-ganesh-figurine-sdh1837-256,https://www.jaystrongwater.com/img/product/SDH1837-256-Z.jpg?fv=E0771B955477446DD90986DFAC7EBD54-85821, Glorious icons exemplify the best of Jay Strongwater - flawless craftsmanship from our Rhode Island artisans - to be shared with generations to come. The Ganesh Figurine was lovingly carved - first in clay to capture the fluid draping and exotic details and then in solid pewter with a 14K gold finish and further embellished with hundreds of tiny sparkling crystals. Layers of transparent enamel are finely applied in tones of marigold - crimson - aqua and lime. The Ganesh figurine is attached to a carved faceted white marble base lifted on small metal legs. Limited to an edition of 50.,10000,In Stock,Jay Strongwater,
Terence Stag Figurine - Natural,SDH1829-280,https://www.jaystrongwater.com/animals/terence-stag-figurine-natural-sdh1829-280,https://www.jaystrongwater.com/img/product/SDH1829-280_1-Z.jpg?fv=721677EDF10FD7152F614757FFB1AD3C-65481,The magnificent centerpiece of our new Highland Collection. The grandeur of our Terence Stag Figurine is brought to life as he is first molded in clay - then sculpted in pewter - and finished in 18K gold. Our artisans in Rhode Island apply layers of translucent enamel and hand-set more than 900 crystals along his tufted fur. Limited edition of 350.,6500,In Stock,Jay Strongwater,
